# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
CACVWD010000028.1	cds	4183	5634	+	BMNMOC_00704	631.0	2.3e-224	0.992	0.941	0.643	UniRef:UniRef50_P80077
CACVWD010000028.1	cds	5903	7156	+	BMNMOC_00705	577.0	2.7e-205	0.993	0.945	0.691	UniRef:UniRef50_Q05514
CACVWD010000028.1	cds	7397	8278	-	BMNMOC_00706	397.0	8.0e-138	0.990	0.868	0.669	UniRef:UniRef50_R9IHH6
CACVWD010000028.1	cds	8419	8652	+	BMNMOC_00707	76.3	2.6e-18	0.857	0.904	0.561	UniRef:UniRef50_A0A1I4B7Y6
CACVWD010000028.1	cds	8671	9672	+	BMNMOC_00708	431.0	4.2e-150	0.985	0.906	0.652	UniRef:UniRef50_A0A3N2KI56
CACVWD010000028.1	cds	9684	10355	+	BMNMOC_00709	-	-	-	-	-	-
CACVWD010000028.1	cds	10352	10870	+	BMNMOC_00710	-	-	-	-	-	-
CACVWD010000028.1	cds	11087	11524	-	BMNMOC_00711	187.0	5.4e-60	0.897	0.867	0.715	UniRef:UniRef50_E0NMD9
CACVWD010000028.1	cds	11987	12424	+	BMNMOC_00712	160.0	1.9e-49	0.945	0.830	0.577	UniRef:UniRef50_R9JR23
CACVWD010000028.1	cds	12421	13119	+	BMNMOC_00713	350.0	1.0e-121	0.978	0.908	0.692	UniRef:UniRef50_S3K421
CACVWD010000028.1	cds	13098	14006	+	BMNMOC_00714	485.0	4.2e-172	0.987	0.851	0.748	UniRef:UniRef50_S3L630
CACVWD010000029.1	cds	487	1302	+	BMNMOC_00715	-	-	-	-	-	-
CACVWD010000029.1	cds	1357	2838	+	BMNMOC_00716	732.0	4.8e-264	0.998	0.986	0.736	UniRef:UniRef50_A0A9D5N7N6
CACVWD010000029.1	cds	2886	4889	-	BMNMOC_00717	-	-	-	-	-	-
CACVWD010000029.1	cds	4886	6262	-	BMNMOC_00718	514.0	2.0e-179	0.974	0.978	0.545	UniRef:UniRef50_A0A3C0NNS3
CACVWD010000029.1	cds	6272	8443	-	BMNMOC_00719	759.0	3.8e-267	0.993	0.969	0.529	UniRef:UniRef50_A0A350C1V2
CACVWD010000029.1	cds	8638	9756	+	BMNMOC_00720	-	-	-	-	-	-
CACVWD010000029.1	cds	9773	10645	+	BMNMOC_00721	-	-	-	-	-	-
CACVWD010000029.1	cds	10713	11528	-	BMNMOC_00722	303.0	8.6e-102	1.022	0.993	0.538	UniRef:UniRef50_A0A1M6CSF0
CACVWD010000029.1	cds	11544	12587	-	BMNMOC_00723	-	-	-	-	-	-
CACVWD010000029.1	cds	12692	12988	-	BMNMOC_00724	108.0	2.5e-30	1.0	0.916	0.561	UniRef:UniRef50_A0A3D0NRX6
CACVWD010000029.1	cds	13002	13616	-	BMNMOC_00725	-	-	-	-	-	-
CACVWD010000029.1	cds	13632	14066	-	BMNMOC_00726	-	-	-	-	-	-
CACVWD010000030.1	cds	831	1574	-	BMNMOC_00727	248.0	1.5e-80	1.012	0.871	0.548	UniRef:UniRef50_A0A645BNB3
CACVWD010000030.1	cds	1637	1828	-	BMNMOC_00728	-	-	-	-	-	-
CACVWD010000030.1	cds	1961	2422	-	BMNMOC_00729	207.0	2.1e-67	0.987	0.807	0.656	UniRef:UniRef50_A0A1J4XRH7
CACVWD010000030.1	cds	2590	4488	+	BMNMOC_00730	-	-	-	-	-	-
CACVWD010000030.1	cds	4652	5443	+	BMNMOC_00731	-	-	-	-	-	-
CACVWD010000030.1	cds	5494	6261	-	BMNMOC_00732	263.0	1.6e-86	0.996	0.969	0.508	UniRef:UniRef50_A0A140LBC6
CACVWD010000030.1	cds	6261	8210	-	BMNMOC_00733	795.0	4.5e-283	1.031	0.930	0.599	UniRef:UniRef50_A0A3S5CG73
CACVWD010000030.1	cds	8267	9262	-	BMNMOC_00734	-	-	-	-	-	-
CACVWD010000030.1	cds	9222	10697	-	BMNMOC_00735	-	-	-	-	-	-
CACVWD010000030.1	cds	10694	11758	-	BMNMOC_00736	381.0	4.8e-130	1.006	0.986	0.548	UniRef:UniRef50_A0A3A9F370
CACVWD010000030.1	cds	11800	13548	-	BMNMOC_00737	-	-	-	-	-	-
CACVWD010000031.1	cds	113	727	+	BMNMOC_00738	-	-	-	-	-	-
CACVWD010000031.1	cds	740	1330	+	BMNMOC_00739	-	-	-	-	-	-
CACVWD010000031.1	cds	1347	1934	+	BMNMOC_00740	-	-	-	-	-	-
CACVWD010000031.1	cds	1931	2431	+	BMNMOC_00741	190.0	2.4e-60	0.922	0.818	0.556	UniRef:UniRef50_A0A248ZY25
CACVWD010000031.1	cds	2435	3235	+	BMNMOC_00742	279.0	1.8e-92	0.970	0.893	0.612	UniRef:UniRef50_A0A1C5L8S8
CACVWD010000031.1	cds	3290	4294	-	BMNMOC_00743	-	-	-	-	-	-
CACVWD010000031.1	cds	4291	4494	-	BMNMOC_00744	-	-	-	-	-	-
CACVWD010000031.1	cds	4507	5937	-	BMNMOC_00745	-	-	-	-	-	-
CACVWD010000031.1	cds	5950	6504	-	BMNMOC_00746	-	-	-	-	-	-
CACVWD010000031.1	cds	6501	6755	-	BMNMOC_00747	-	-	-	-	-	-
CACVWD010000031.1	cds	6811	8007	-	BMNMOC_00748	503.0	1.2e-176	1.005	0.993	0.638	UniRef:UniRef50_A0A358PHH4
CACVWD010000031.1	cds	8033	8449	-	BMNMOC_00749	-	-	-	-	-	-
CACVWD010000031.1	cds	8446	10065	-	BMNMOC_00750	535.0	9.3e-185	0.941	0.920	0.550	UniRef:UniRef50_A0A316PQX4
CACVWD010000031.1	cds	10115	11446	-	BMNMOC_00751	521.0	3.9e-182	0.932	0.871	0.608	UniRef:UniRef50_A0A965U3J2
CACVWD010000031.1	cds	11443	11823	-	BMNMOC_00752	-	-	-	-	-	-
CACVWD010000031.1	cds	12311	13546	+	BMNMOC_00753	-	-	-	-	-	-
CACVWD010000032.1	cds	82	921	+	BMNMOC_00754	-	-	-	-	-	-
CACVWD010000032.1	cds	1018	1665	+	BMNMOC_00755	-	-	-	-	-	-
CACVWD010000032.1	cds	1796	2461	+	BMNMOC_00756	215.0	2.8e-68	1.023	0.863	0.535	UniRef:UniRef50_R6ZNL2
CACVWD010000032.1	cds	2491	3930	+	BMNMOC_00757	566.0	1.4e-199	0.973	1.0	0.631	UniRef:UniRef50_A0A644YZK4
CACVWD010000032.1	cds	3930	5261	+	BMNMOC_00758	-	-	-	-	-	-
CACVWD010000032.1	cds	5307	5753	-	BMNMOC_00759	-	-	-	-	-	-
CACVWD010000032.1	cds	5770	6237	-	BMNMOC_00760	172.0	6.7e-54	0.968	0.872	0.527	UniRef:UniRef50_Q6LQU9
CACVWD010000032.1	cds	6334	8601	-	BMNMOC_00761	-	-	-	-	-	-
CACVWD010000032.1	cds	8760	10211	+	BMNMOC_00762	-	-	-	-	-	-
CACVWD010000032.1	cds	10268	11302	+	BMNMOC_00763	-	-	-	-	-	-
CACVWD010000032.1	cds	11354	13135	-	BMNMOC_00764	698.0	4.4e-247	0.995	0.934	0.595	UniRef:UniRef50_A0A353EVY3
CACVWD010000032.1	cds	13199	13429	-	BMNMOC_00765	-	-	-	-	-	-
CACVWD010000032.1	cds	13426	14793	-	BMNMOC_00766	-	-	-	-	-	-
CACVWD010000032.1	cds	14806	16719	-	BMNMOC_00767	-	-	-	-	-	-
CACVWD010000032.1	cds	16716	17390	-	BMNMOC_00768	226.0	1.2e-72	0.978	0.880	0.516	UniRef:UniRef50_J8H4J3
CACVWD010000032.1	cds	17392	18732	-	BMNMOC_00769	-	-	-	-	-	-
CACVWD010000033.1	cds	40	876	-	BMNMOC_00770	-	-	-	-	-	-
CACVWD010000033.1	cds	1125	1532	-	BMNMOC_00771	99.4	1.4e-25	0.978	0.886	0.508	UniRef:UniRef50_A0A927S7G9
CACVWD010000033.1	cds	1571	2128	-	BMNMOC_00772	241.0	8.0e-80	0.989	0.806	0.639	UniRef:UniRef50_B1I3C0
CACVWD010000033.1	cds	2164	3228	-	BMNMOC_00773	359.0	1.8e-121	0.994	0.989	0.534	UniRef:UniRef50_A0A358PGS0
CACVWD010000033.1	cds	3351	4181	-	BMNMOC_00774	-	-	-	-	-	-
CACVWD010000033.1	cds	4174	6201	-	BMNMOC_00775	692.0	3.6e-241	0.930	0.818	0.581	UniRef:UniRef50_B1C981
CACVWD010000033.1	cds	6245	6799	-	BMNMOC_00776	245.0	6.6e-82	0.957	0.931	0.659	UniRef:UniRef50_I0GSZ4
CACVWD010000033.1	cds	6802	8112	-	BMNMOC_00777	-	-	-	-	-	-
CACVWD010000033.1	cds	8240	9187	-	BMNMOC_00778	316.0	5.0e-105	0.997	0.863	0.503	UniRef:UniRef50_A0A380LN29
CACVWD010000033.1	cds	9256	9855	-	BMNMOC_00779	165.0	5.5e-50	0.874	0.883	0.506	UniRef:UniRef50_R7BHA9
CACVWD010000033.1	tRNA	9857	9947	-	BMNMOC_00780	86.1	-	-	-	-	-
CACVWD010000033.1	tRNA	10095	10170	+	BMNMOC_00781	70.9	-	-	-	-	-
CACVWD010000033.1	cds	10272	11096	-	BMNMOC_00782	326.0	6.7e-111	0.996	0.989	0.590	UniRef:UniRef50_A0A6N3BYG8
CACVWD010000033.1	cds	11097	12209	-	BMNMOC_00783	390.0	1.5e-132	1.051	0.922	0.537	UniRef:UniRef50_Q8RCG6
CACVWD010000033.1	cds	12264	12749	-	BMNMOC_00784	-	-	-	-	-	-
CACVWD010000033.1	cds	12739	13455	-	BMNMOC_00785	-	-	-	-	-	-
CACVWD010000033.1	cds	13549	14757	-	BMNMOC_00786	-	-	-	-	-	-
CACVWD010000033.1	cds	14835	16508	-	BMNMOC_00787	-	-	-	-	-	-
CACVWD010000033.1	cds	16520	16948	-	BMNMOC_00788	138.0	1.4e-40	0.993	0.870	0.504	UniRef:UniRef50_Q8RAC2
CACVWD010000033.1	cds	16994	17779	-	BMNMOC_00789	-	-	-	-	-	-
CACVWD010000033.1	cds	17861	18682	-	BMNMOC_00790	278.0	9.1e-92	0.949	0.835	0.541	UniRef:UniRef50_A0A1J5MZW3
CACVWD010000033.1	cds	18679	19368	-	BMNMOC_00791	-	-	-	-	-	-
CACVWD010000033.1	cds	19365	20351	-	BMNMOC_00792	-	-	-	-	-	-
CACVWD010000033.1	cds	20353	21153	-	BMNMOC_00793	-	-	-	-	-	-
CACVWD010000033.1	cds	21153	21350	-	BMNMOC_00794	-	-	-	-	-	-
CACVWD010000033.1	cds	21347	21559	-	BMNMOC_00795	-	-	-	-	-	-
CACVWD010000033.1	cds	21597	22508	-	BMNMOC_00796	-	-	-	-	-	-
CACVWD010000033.1	cds	22505	23449	-	BMNMOC_00797	-	-	-	-	-	-
CACVWD010000033.1	cds	23450	23845	-	BMNMOC_00798	-	-	-	-	-	-
CACVWD010000033.1	cds	23842	24054	-	BMNMOC_00799	-	-	-	-	-	-
CACVWD010000033.1	cds	24071	24622	-	BMNMOC_00800	-	-	-	-	-	-
CACVWD010000033.1	cds	24693	25106	-	BMNMOC_00801	-	-	-	-	-	-
CACVWD010000033.1	cds	25199	25735	-	BMNMOC_00802	-	-	-	-	-	-
CACVWD010000033.1	cds	25758	26345	-	BMNMOC_00803	-	-	-	-	-	-
CACVWD010000033.1	cds	26356	26523	-	BMNMOC_00804	-	-	-	-	-	-
CACVWD010000033.1	cds	26520	27638	-	BMNMOC_00805	-	-	-	-	-	-
CACVWD010000033.1	cds	27635	28018	-	BMNMOC_00806	-	-	-	-	-	-
CACVWD010000033.1	cds	28029	28226	-	BMNMOC_00807	68.2	2.1e-15	1.0	1.0	0.523	UniRef:UniRef50_A0A373QEU1
CACVWD010000033.1	cds	28234	28713	-	BMNMOC_00808	-	-	-	-	-	-
CACVWD010000033.1	cds	28710	29630	-	BMNMOC_00809	-	-	-	-	-	-
CACVWD010000033.1	cds	29726	31774	-	BMNMOC_00810	-	-	-	-	-	-
CACVWD010000033.1	cds	31881	32825	+	BMNMOC_00811	331.0	1.1e-111	0.895	0.901	0.573	UniRef:UniRef50_R6W040
CACVWD010000033.1	cds	32788	33447	+	BMNMOC_00812	-	-	-	-	-	-
CACVWD010000033.1	cds	33452	33967	+	BMNMOC_00813	-	-	-	-	-	-
CACVWD010000033.1	cds	33964	34725	-	BMNMOC_00814	363.0	1.7e-125	0.949	0.803	0.692	UniRef:UniRef50_A0A644XVV2
CACVWD010000034.1	cds	14	706	+	BMNMOC_00815	-	-	-	-	-	-
CACVWD010000034.1	cds	719	1327	+	BMNMOC_00816	-	-	-	-	-	-
CACVWD010000034.1	cds	1902	3629	+	BMNMOC_00817	532.0	6.7e-183	0.998	0.993	0.500	UniRef:UniRef50_A0A2K2F713
CACVWD010000034.1	cds	3828	6875	+	BMNMOC_00818	-	-	-	-	-	-
CACVWD010000034.1	cds	6932	8299	-	BMNMOC_00819	-	-	-	-	-	-
CACVWD010000034.1	cds	8315	8887	-	BMNMOC_00820	199.0	3.5e-63	0.879	0.811	0.575	UniRef:UniRef50_A0A416ZDV9
CACVWD010000034.1	cds	9075	10499	+	BMNMOC_00821	-	-	-	-	-	-
CACVWD010000034.1	cds	10539	11744	+	BMNMOC_00822	-	-	-	-	-	-
CACVWD010000034.1	cds	11801	12577	-	BMNMOC_00823	352.0	6.8e-122	1.008	1.0	0.735	UniRef:UniRef50_A0A1W2CUB2
CACVWD010000034.1	cds	12693	13334	+	BMNMOC_00824	-	-	-	-	-	-
CACVWD010000034.1	cds	13404	13772	+	BMNMOC_00825	-	-	-	-	-	-
CACVWD010000035.1	cds	36	1316	+	BMNMOC_00826	-	-	-	-	-	-
CACVWD010000035.1	cds	1366	3069	-	BMNMOC_00827	784.0	2.6e-282	1.0	0.990	0.661	UniRef:UniRef50_C2KXV1
CACVWD010000035.1	cds	3191	4642	+	BMNMOC_00828	537.0	7.8e-187	0.915	0.831	0.595	UniRef:UniRef50_A0A174YSN6
CACVWD010000035.1	cds	4611	5075	+	BMNMOC_00829	173.0	7.0e-54	0.987	0.817	0.559	UniRef:UniRef50_R2P2A4
CACVWD010000035.1	cds	5168	6070	-	BMNMOC_00830	359.0	9.8e-123	0.933	0.824	0.621	UniRef:UniRef50_W4AX59
CACVWD010000035.1	cds	6091	7527	-	BMNMOC_00831	552.0	1.2e-192	0.958	0.843	0.574	UniRef:UniRef50_A0A1C5MYB9
CACVWD010000035.1	cds	7524	8213	-	BMNMOC_00832	-	-	-	-	-	-
CACVWD010000035.1	cds	8224	9006	-	BMNMOC_00833	221.0	7.4e-70	0.992	0.887	0.519	UniRef:UniRef50_A0A1G5FD59
CACVWD010000035.1	cds	9130	10518	-	BMNMOC_00834	525.0	7.1e-183	0.963	0.881	0.589	UniRef:UniRef50_A0A7U6KF78
CACVWD010000035.1	cds	11120	12268	-	BMNMOC_00835	483.0	1.1e-168	0.997	0.892	0.588	UniRef:UniRef50_A0A143XN85
CACVWD010000035.1	cds	12421	12996	-	BMNMOC_00836	-	-	-	-	-	-
CACVWD010000036.1	cds	64	468	-	BMNMOC_00837	-	-	-	-	-	-
CACVWD010000036.1	cds	651	1343	+	BMNMOC_00838	-	-	-	-	-	-
CACVWD010000036.1	cds	1388	1882	+	BMNMOC_00839	-	-	-	-	-	-
CACVWD010000036.1	cds	1954	3183	-	BMNMOC_00840	-	-	-	-	-	-
CACVWD010000036.1	cds	3200	4171	-	BMNMOC_00841	-	-	-	-	-	-
CACVWD010000036.1	cds	4406	5536	+	BMNMOC_00842	-	-	-	-	-	-
CACVWD010000036.1	cds	5691	6854	+	BMNMOC_00843	-	-	-	-	-	-
CACVWD010000036.1	cds	6911	7156	-	BMNMOC_00844	-	-	-	-	-	-
CACVWD010000036.1	cds	7249	7758	+	BMNMOC_00845	-	-	-	-	-	-
CACVWD010000036.1	cds	7769	9871	+	BMNMOC_00846	-	-	-	-	-	-
CACVWD010000036.1	cds	9936	12644	-	BMNMOC_00847	1001.0	0.0	1.003	0.962	0.558	UniRef:UniRef50_A0A9D9MDD6
CACVWD010000036.1	cds	12649	13491	+	BMNMOC_00848	-	-	-	-	-	-
CACVWD010000036.1	cds	13598	14497	+	BMNMOC_00849	-	-	-	-	-	-
CACVWD010000036.1	cds	14592	14954	+	BMNMOC_00850	-	-	-	-	-	-
CACVWD010000036.1	cds	15098	15811	+	BMNMOC_00851	-	-	-	-	-	-
CACVWD010000036.1	cds	15958	17958	+	BMNMOC_00852	-	-	-	-	-	-
CACVWD010000036.1	cds	18000	18224	-	BMNMOC_00853	-	-	-	-	-	-
CACVWD010000036.1	cds	18221	20374	-	BMNMOC_00854	892.0	0.0	0.985	0.902	0.626	UniRef:UniRef50_D6E6Y2
CACVWD010000036.1	cds	20389	21048	-	BMNMOC_00855	213.0	9.3e-68	0.941	0.873	0.549	UniRef:UniRef50_A0A0V8QI58
CACVWD010000036.1	cds	21096	21521	-	BMNMOC_00856	138.0	8.2e-41	0.929	0.829	0.534	UniRef:UniRef50_A0A174HMT3
CACVWD010000036.1	cds	21518	23005	-	BMNMOC_00857	586.0	4.1e-206	1.057	0.991	0.585	UniRef:UniRef50_A0A944A2C8
CACVWD010000036.1	tRNA	23166	23242	-	BMNMOC_00858	78.9	-	-	-	-	-
CACVWD010000036.1	tRNA	23249	23324	-	BMNMOC_00859	81.8	-	-	-	-	-
CACVWD010000036.1	cds	23440	23799	-	BMNMOC_00860	132.0	5.4e-39	0.975	0.835	0.586	UniRef:UniRef50_P57228
CACVWD010000036.1	cds	23814	24011	-	BMNMOC_00861	78.6	1.8e-19	0.954	0.899	0.645	UniRef:UniRef50_Q65TP8
CACVWD010000036.1	cds	24040	24462	-	BMNMOC_00862	-	-	-	-	-	-
CACVWD010000037.1	cds	246	959	-	BMNMOC_00863	-	-	-	-	-	-
CACVWD010000037.1	cds	973	2304	-	BMNMOC_00864	386.0	7.1e-129	0.928	0.832	0.620	UniRef:UniRef50_D4JWV3
CACVWD010000037.1	cds	2327	2971	-	BMNMOC_00865	-	-	-	-	-	-
CACVWD010000037.1	cds	3052	3762	-	BMNMOC_00866	-	-	-	-	-	-
CACVWD010000037.1	cds	3782	3931	-	BMNMOC_00867	-	-	-	-	-	-
CACVWD010000037.1	cds	3950	6610	-	BMNMOC_00868	-	-	-	-	-	-
CACVWD010000037.1	cds	6631	6825	-	BMNMOC_00869	67.8	3.1e-15	0.969	0.899	0.532	UniRef:UniRef50_A0A1M2ZAW1
CACVWD010000037.1	cds	7831	9192	+	BMNMOC_00870	-	-	-	-	-	-
CACVWD010000037.1	cds	9562	9792	+	BMNMOC_00871	-	-	-	-	-	-
CACVWD010000037.1	cds	9794	11497	+	BMNMOC_00872	691.0	3.5e-245	1.002	0.969	0.579	UniRef:UniRef50_A0A4V1G575
CACVWD010000037.1	tRNA	11548	11635	-	BMNMOC_00873	69.9	-	-	-	-	-
CACVWD010000037.1	cds	11691	12461	-	BMNMOC_00874	-	-	-	-	-	-
CACVWD010000038.1	cds	121	1632	-	BMNMOC_00875	410.0	2.4e-138	0.823	0.956	0.519	UniRef:UniRef50_A0A162MA40
CACVWD010000038.1	cds	1645	2325	-	BMNMOC_00876	-	-	-	-	-	-
CACVWD010000038.1	cds	2294	4135	-	BMNMOC_00877	777.0	1.2e-277	1.0	0.947	0.615	UniRef:UniRef50_R6APS2
CACVWD010000038.1	cds	4200	5063	-	BMNMOC_00878	-	-	-	-	-	-
CACVWD010000038.1	cds	5060	5707	-	BMNMOC_00879	-	-	-	-	-	-
CACVWD010000038.1	cds	5815	6801	-	BMNMOC_00880	-	-	-	-	-	-
CACVWD010000038.1	cds	6952	7173	-	BMNMOC_00881	-	-	-	-	-	-
CACVWD010000038.1	cds	7184	7672	-	BMNMOC_00882	-	-	-	-	-	-
CACVWD010000038.1	cds	7781	8272	-	BMNMOC_00883	261.0	1.9e-88	0.963	0.858	0.777	UniRef:UniRef50_A0A4P6M269
CACVWD010000038.1	cds	8269	9159	-	BMNMOC_00884	412.0	3.7e-144	0.986	0.930	0.719	UniRef:UniRef50_A0A174FYV9
CACVWD010000038.1	cds	9161	11473	-	BMNMOC_00885	1035.0	0.0	1.018	0.996	0.630	UniRef:UniRef50_B0NHD8
CACVWD010000038.1	cds	11669	12304	-	BMNMOC_00886	-	-	-	-	-	-
CACVWD010000039.1	cds	426	1259	-	BMNMOC_00887	-	-	-	-	-	-
CACVWD010000039.1	cds	1256	1921	-	BMNMOC_00888	-	-	-	-	-	-
CACVWD010000039.1	cds	1925	2749	-	BMNMOC_00889	-	-	-	-	-	-
CACVWD010000039.1	cds	2852	3151	-	BMNMOC_00890	-	-	-	-	-	-
CACVWD010000039.1	cds	3465	4868	+	BMNMOC_00891	516.0	5.9e-180	0.987	0.998	0.620	UniRef:UniRef50_A0A7G9B4F0
CACVWD010000039.1	cds	5421	5681	+	BMNMOC_00892	82.0	2.3e-20	0.814	0.875	0.614	UniRef:UniRef50_A0A1G8KGK1
CACVWD010000039.1	cds	5730	6236	-	BMNMOC_00893	179.0	2.8e-56	0.988	0.912	0.596	UniRef:UniRef50_F4A2V5
CACVWD010000039.1	cds	6249	7190	-	BMNMOC_00894	389.0	3.6e-134	1.016	0.955	0.623	UniRef:UniRef50_C7H921
CACVWD010000039.1	cds	7238	7864	-	BMNMOC_00895	262.0	1.2e-87	1.0	0.916	0.611	UniRef:UniRef50_Q7NFF4
CACVWD010000039.1	cds	7878	8282	-	BMNMOC_00896	164.0	3.4e-51	0.970	0.802	0.608	UniRef:UniRef50_Q6N4V6
CACVWD010000039.1	cds	8297	8665	-	BMNMOC_00897	145.0	4.7e-44	0.959	0.818	0.598	UniRef:UniRef50_Q0K642
CACVWD010000039.1	cds	8768	8881	-	BMNMOC_00898	47.4	7.4e-08	1.297	1.0	0.500	UniRef:UniRef50_Q5SHR2
CACVWD010000039.1	cds	8914	9135	-	BMNMOC_00899	92.0	1.7e-24	0.945	0.812	0.609	UniRef:UniRef50_A9BFZ5
CACVWD010000039.1	cds	9149	9421	-	BMNMOC_00900	-	-	-	-	-	-
CACVWD010000039.1	cds	9418	10176	-	BMNMOC_00901	324.0	6.6e-111	0.984	0.958	0.645	UniRef:UniRef50_A0A2K9P281
CACVWD010000039.1	cds	10173	10793	-	BMNMOC_00902	251.0	2.5e-83	1.0	0.972	0.597	UniRef:UniRef50_A0A970XGD3
CACVWD010000039.1	cds	10799	12190	-	BMNMOC_00903	470.0	4.5e-162	1.030	1.046	0.560	UniRef:UniRef50_A0A410PT32
CACVWD010000040.1	cds	185	862	+	BMNMOC_00904	-	-	-	-	-	-
CACVWD010000040.1	cds	1689	2405	+	BMNMOC_00905	-	-	-	-	-	-
CACVWD010000040.1	cds	2450	2653	+	BMNMOC_00906	-	-	-	-	-	-
CACVWD010000040.1	cds	2665	3732	+	BMNMOC_00907	370.0	5.7e-125	0.983	0.857	0.562	UniRef:UniRef50_K0N453
CACVWD010000040.1	cds	3736	4470	+	BMNMOC_00908	322.0	2.9e-110	0.975	0.915	0.634	UniRef:UniRef50_A0A1H9P5Q7
CACVWD010000040.1	cds	4473	5009	+	BMNMOC_00909	210.0	1.1e-67	0.989	0.830	0.602	UniRef:UniRef50_A0A8S0XC69
CACVWD010000040.1	cds	5103	6632	+	BMNMOC_00910	-	-	-	-	-	-
CACVWD010000040.1	cds	6633	7319	-	BMNMOC_00911	-	-	-	-	-	-
CACVWD010000040.1	cds	7405	8481	+	BMNMOC_00912	408.0	3.6e-140	0.972	0.870	0.555	UniRef:UniRef50_P39576
CACVWD010000040.1	cds	8611	9654	+	BMNMOC_00913	447.0	2.5e-156	0.994	0.991	0.623	UniRef:UniRef50_A6W1W3
CACVWD010000040.1	cds	9670	10851	+	BMNMOC_00914	511.0	2.0e-180	0.975	0.977	0.653	UniRef:UniRef50_A0A947FSC3
CACVWD010000040.1	cds	11011	11991	+	BMNMOC_00915	337.0	1.2e-113	0.975	0.930	0.538	UniRef:UniRef50_A0A355BM12
CACVWD010000041.1	cds	828	2363	-	BMNMOC_00916	-	-	-	-	-	-
CACVWD010000041.1	cds	3234	4550	-	BMNMOC_00917	687.0	3.8e-248	1.0	0.958	0.747	UniRef:UniRef50_F3B0S7
CACVWD010000041.1	cds	4563	6047	-	BMNMOC_00918	664.0	7.0e-237	0.996	0.941	0.652	UniRef:UniRef50_A0A0M6WNN0
CACVWD010000041.1	cds	6044	7360	-	BMNMOC_00919	493.0	1.9e-171	1.009	0.976	0.520	UniRef:UniRef50_A0A1Y4NTL9
CACVWD010000041.1	cds	7357	8073	-	BMNMOC_00920	-	-	-	-	-	-
CACVWD010000041.1	cds	8077	9489	-	BMNMOC_00921	-	-	-	-	-	-
CACVWD010000041.1	cds	9499	11040	-	BMNMOC_00922	-	-	-	-	-	-
CACVWD010000041.1	cds	11053	12030	-	BMNMOC_00923	-	-	-	-	-	-
CACVWD010000042.1	cds	390	1574	-	BMNMOC_00924	-	-	-	-	-	-
CACVWD010000042.1	cds	1576	2382	-	BMNMOC_00925	-	-	-	-	-	-
CACVWD010000042.1	cds	2402	3268	-	BMNMOC_00926	282.0	6.2e-93	0.983	0.922	0.551	UniRef:UniRef50_A0A1Y4DX34
CACVWD010000042.1	cds	3290	4216	-	BMNMOC_00927	-	-	-	-	-	-
CACVWD010000042.1	cds	4251	4769	-	BMNMOC_00928	-	-	-	-	-	-
CACVWD010000042.1	cds	5191	5664	+	BMNMOC_00929	-	-	-	-	-	-
CACVWD010000042.1	cds	5677	6528	+	BMNMOC_00930	-	-	-	-	-	-
CACVWD010000042.1	cds	6567	6944	-	BMNMOC_00931	-	-	-	-	-	-
CACVWD010000042.1	tRNA	7422	7495	-	BMNMOC_00932	71.9	-	-	-	-	-
CACVWD010000042.1	tRNA	7539	7614	-	BMNMOC_00933	81.8	-	-	-	-	-
CACVWD010000042.1	tRNA	7618	7693	-	BMNMOC_00934	78.3	-	-	-	-	-
CACVWD010000042.1	tRNA	7698	7774	-	BMNMOC_00935	79.2	-	-	-	-	-
CACVWD010000042.1	tRNA	7781	7856	-	BMNMOC_00936	81.3	-	-	-	-	-
CACVWD010000042.1	cds	8016	8303	+	BMNMOC_00937	-	-	-	-	-	-
CACVWD010000042.1	cds	8304	9263	-	BMNMOC_00938	-	-	-	-	-	-
CACVWD010000042.1	cds	9412	9801	-	BMNMOC_00939	-	-	-	-	-	-
CACVWD010000042.1	cds	9872	11065	-	BMNMOC_00940	479.0	1.2e-166	0.987	0.862	0.617	UniRef:UniRef50_D9R3G9
CACVWD010000042.1	cds	11286	11792	+	BMNMOC_00941	-	-	-	-	-	-
CACVWD010000042.1	cds	11792	11992	+	BMNMOC_00942	-	-	-	-	-	-
CACVWD010000042.1	cds	11996	12766	+	BMNMOC_00943	285.0	5.1e-95	0.992	0.937	0.563	UniRef:UniRef50_A0A1Y4RYS2
CACVWD010000042.1	tRNA	12839	12914	+	BMNMOC_00944	74.4	-	-	-	-	-
CACVWD010000042.1	cds	13297	13407	-	BMNMOC_00945	-	-	-	-	-	-
CACVWD010000043.1	cds	389	874	-	BMNMOC_00946	165.0	1.2e-50	0.957	0.846	0.513	UniRef:UniRef50_Q1G9R7
CACVWD010000043.1	cds	911	2941	-	BMNMOC_00947	-	-	-	-	-	-
CACVWD010000043.1	cds	3611	4570	+	BMNMOC_00948	273.0	9.4e-89	0.884	0.873	0.507	UniRef:UniRef50_A0A2V2C9L8
CACVWD010000043.1	cds	4636	5328	-	BMNMOC_00949	-	-	-	-	-	-
CACVWD010000043.1	cds	5372	5716	-	BMNMOC_00950	-	-	-	-	-	-
