user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
MAG_GCA_902792085.1	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UBA2813;s__UBA2813 sp902792085	GCA_902792085.1	95.0	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UBA2813;s__UBA2813 sp902792085	100.0	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902777855.1, s__UBA2813 sp902777855, 95.0, 83.63, 0.175; GCA_017470815.1, s__UBA2813 sp017470815, 95.0, 90.74, 0.596; GCA_902774905.1, s__UBA2813 sp902774905, 95.0, 91.7, 0.678	N/A	N/A	N/A	N/A
MAG_GCA_902792105.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides sp902792105	GCA_902792105.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides sp902792105	100.0	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900318495.1, s__Ruminococcoides sp900318495, 95.0, 87.14, 0.426	N/A	N/A	N/A	N/A
MAG_GCA_902792115.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG592;s__RUG592 sp902792115	GCA_902792115.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG592;s__RUG592 sp902792115	100.0	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902792155.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus flavefaciens_U	GCA_902766595.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus flavefaciens_U	98.78	0.85	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_016290875.1, s__Ruminococcus sp016290875, 95.0, 84.79, 0.267; GCA_900318825.1, s__Ruminococcus sp900318825, 95.0, 89.58, 0.516	N/A	N/A	N/A	N/A
MAG_GCA_902792195.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp900316335	GCA_900316335.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp900316335	98.3	0.865	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902792225.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-1252;g__CAG-1252;s__CAG-1252 sp003445835	GCA_003445835.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-1252;g__CAG-1252;s__CAG-1252 sp003445835	98.43	0.919	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017615495.1, s__CAG-1252 sp017615495, 95.0, 86.55, 0.344	N/A	N/A	N/A	N/A
MAG_GCA_902792295.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA3792;s__UBA3792 sp902792295	GCA_902792295.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA3792;s__UBA3792 sp902792295	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_016286445.1, s__UBA3792 sp016286445, 95.0, 85.63, 0.257; GCA_017524445.1, s__UBA3792 sp017524445, 95.0, 84.49, 0.241; GCA_947168855.1, s__UBA3792 sp947168855, 95.0, 84.95, 0.29; GCA_017428025.1, s__UBA3792 sp017428025, 95.0, 83.26, 0.171; GCA_947166925.1, s__UBA3792 sp947166925, 95.0, 84.86, 0.237; GCA_937915925.1, s__UBA3792 sp937915925, 95.0, 83.08, 0.162; GCA_946411635.1, s__UBA3792 sp946411635, 95.0, 85.01, 0.212; GCA_918244965.1, s__UBA3792 sp918244965, 95.0, 83.03, 0.162; GCA_902789675.1, s__UBA3792 sp902789675, 95.0, 85.07, 0.256; GCA_946631895.1, s__UBA3792 sp946631895, 95.0, 84.59, 0.169; GCA_017554455.1, s__UBA3792 sp017554455, 95.0, 84.41, 0.257; GCA_017438865.1, s__UBA3792 sp017438865, 95.0, 93.08, 0.733	N/A	N/A	N/A	N/A
MAG_GCA_902792305.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Colimorpha;s__Colimorpha sp900316235	GCA_900316235.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Colimorpha;s__Colimorpha sp900316235	97.55	0.826	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_002349055.1, s__Colimorpha sp002349055, 95.0, 83.51, 0.188; GCA_900318835.1, s__Colimorpha sp900318835, 95.0, 83.78, 0.178	N/A	N/A	N/A	N/A
MAG_GCA_902792315.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Chordicoccus;s__Chordicoccus sp900320615	GCA_900320615.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Chordicoccus;s__Chordicoccus sp900320615	99.16	0.844	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900315305.1, s__Chordicoccus sp900315305, 95.0, 89.3, 0.551; GCA_036453145.1, s__Chordicoccus sp036453145, 95.0, 87.84, 0.42	N/A	N/A	N/A	N/A
MAG_GCA_902792345.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213;s__UBA1213 sp900321195	GCA_900321195.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213;s__UBA1213 sp900321195	99.67	0.905	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902792425.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp900318335	GCA_900318335.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp900318335	99.99	0.992	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_947165675.1, s__Sodaliphilus sp947165675, 95.0, 83.6, 0.172; GCA_900318535.1, s__Sodaliphilus sp900318535, 95.0, 83.78, 0.165; GCA_902774055.1, s__Sodaliphilus sp902774055, 95.0, 83.35, 0.154; GCA_902776435.1, s__Sodaliphilus sp902776435, 95.0, 86.35, 0.311	N/A	N/A	N/A	N/A
MAG_GCA_902792435.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp902792435	GCA_902792435.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp902792435	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902785925.1, s__Sodaliphilus sp902785925, 95.0, 84.92, 0.183; GCA_902762385.1, s__Sodaliphilus sp902762385, 95.0, 85.77, 0.206	N/A	N/A	N/A	N/A
MAG_GCA_902792445.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp902792815	GCA_902792815.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp902792815	97.62	0.86	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017651465.1, s__Cryptobacteroides sp017651465, 95.0, 88.51, 0.485	N/A	N/A	N/A	N/A
MAG_GCA_902792495.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus flavefaciens_Z	GCA_902792495.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus flavefaciens_Z	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_000174895.1, s__Ruminococcus flavefaciens_A, 95.0, 92.61, 0.502	N/A	N/A	N/A	N/A
MAG_GCA_902792505.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__UBA1756;s__UBA1756 sp900321845	GCA_900321845.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__UBA1756;s__UBA1756 sp900321845	98.63	0.93	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017506175.1, s__UBA1756 sp017506175, 95.0, 94.51, 0.738	N/A	N/A	N/A	N/A
MAG_GCA_902792515.1	d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1212;f__UBA1212;g__UBA1212;s__UBA1212 sp902792515	GCA_902792515.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1212;f__UBA1212;g__UBA1212;s__UBA1212 sp902792515	100.0	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_002309655.1, s__UBA1212 sp002309655, 95.0, 89.24, 0.386	N/A	N/A	N/A	N/A
MAG_GCA_902792535.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__Colicola sp902792535	GCA_902792535.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__Colicola sp902792535	100.0	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902765485.1, s__Colicola sp902765485, 95.0, 91.3, 0.524; GCA_017464475.1, s__Colicola sp017464475, 95.0, 90.78, 0.461	N/A	N/A	N/A	N/A
MAG_GCA_902792555.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6382;s__UBA6382 sp902792555	GCA_902792555.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6382;s__UBA6382 sp902792555	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902788275.1, s__UBA6382 sp902788275, 95.0, 87.04, 0.28	N/A	N/A	N/A	N/A
MAG_GCA_902792635.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902792635	GCA_902792635.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902792635	99.99	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_002353825.1, s__Prevotella sp002353825, 95.0, 88.17, 0.376	N/A	N/A	N/A	N/A
MAG_GCA_902792685.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902792685	GCA_902792685.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902792685	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902803475.1, s__Prevotella sp902803475, 95.0, 89.28, 0.382	N/A	N/A	N/A	N/A
MAG_GCA_902792795.1	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp902792795	GCA_902792795.1	95.0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp902792795	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_002391235.1, s__Treponema_D sp002391235, 95.0, 86.18, 0.218; GCA_946411505.1, s__Treponema_D sp946411505, 95.0, 86.93, 0.256; GCA_017551705.1, s__Treponema_D sp017551705, 95.0, 83.38, 0.162; GCA_902799665.1, s__Treponema_D sp902799665, 95.0, 86.75, 0.226; GCA_017645785.1, s__Treponema_D sp017645785, 95.0, 86.47, 0.227; GCA_900316905.1, s__Treponema_D sp900316905, 95.0, 86.83, 0.255; GCA_016290995.1, s__Treponema_D sp016290995, 95.0, 87.12, 0.236; GCA_902799965.1, s__Treponema_D sp902799965, 95.0, 87.76, 0.298	N/A	N/A	N/A	N/A
MAG_GCA_902792835.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__Colicola sp902792835	GCA_902792835.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__Colicola sp902792835	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_905233935.1, s__Colicola sp905233935, 95.0, 90.62, 0.454	N/A	N/A	N/A	N/A
MAG_GCA_902792845.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides sp900316815	GCA_900316815.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides sp900316815	99.25	0.863	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902792855.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902792855	GCA_902792855.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902792855	100.0	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017619755.1, s__Prevotella sp017619755, 95.0, 85.77, 0.307	N/A	N/A	N/A	N/A
MAG_GCA_902792865.1	d__Bacteria;p__Elusimicrobiota;c__Endomicrobiia;o__Endomicrobiales;f__Endomicrobiaceae;g__Ruminimicrobiellum;s__Ruminimicrobiellum tauri	GCA_902792865.1	95.0	d__Bacteria;p__Elusimicrobiota;c__Endomicrobiia;o__Endomicrobiales;f__Endomicrobiaceae;g__Ruminimicrobiellum;s__Ruminimicrobiellum tauri	100.0	0.998	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_947168325.1, s__Ruminimicrobiellum sp947168325, 95.0, 84.93, 0.2	N/A	N/A	N/A	N/A
MAG_GCA_902792895.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp902792895	GCA_902792895.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp902792895	99.99	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902800715.1, s__Sodaliphilus sp902800715, 95.0, 83.73, 0.16; GCA_017405965.1, s__Sodaliphilus sp017405965, 95.0, 83.73, 0.161; GCA_900317325.1, s__Sodaliphilus sp900317325, 95.0, 83.83, 0.161; GCA_900318535.1, s__Sodaliphilus sp900318535, 95.0, 83.68, 0.163	N/A	N/A	N/A	N/A
MAG_GCA_902792905.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp902792905	GCA_902792905.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp902792905	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017552845.1, s__CAG-177 sp017552845, 95.0, 89.62, 0.364; GCA_947165115.1, s__CAG-177 sp947165115, 95.0, 91.99, 0.385	N/A	N/A	N/A	N/A
MAG_GCA_902792915.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213;s__UBA1213 sp002351795	GCA_002351795.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213;s__UBA1213 sp002351795	99.32	0.837	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902792955.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides sp902784855	GCA_902784855.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides sp902784855	98.94	0.855	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902792975.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900314715	GCA_900314715.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900314715	96.92	0.855	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902792985.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__UBA6857 sp902792985	GCA_902792985.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__UBA6857 sp902792985	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017454485.1, s__UBA6857 sp017454485, 95.0, 90.74, 0.569	N/A	N/A	N/A	N/A
MAG_GCA_902793045.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G sp902793045	GCA_902793045.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G sp902793045	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017965495.1, s__Eubacterium_G sp017965495, 95.0, 88.67, 0.393; GCA_017514785.1, s__Eubacterium_G sp017514785, 95.0, 93.21, 0.64; GCA_905235555.1, s__Eubacterium_G sp905235555, 95.0, 87.83, 0.392; GCA_002369135.1, s__Eubacterium_G sp002369135, 95.0, 93.75, 0.674; GCA_017475235.1, s__Eubacterium_G sp017475235, 95.0, 88.52, 0.305; GCA_947169835.1, s__Eubacterium_G sp947169835, 95.19, 95.19, 0.667	N/A	N/A	N/A	N/A
MAG_GCA_902793115.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213;s__UBA1213 sp900317795	GCA_900317795.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213;s__UBA1213 sp900317795	95.07	0.578	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_002309275.1, s__UBA1213 sp002309275, 95.0, 89.56, 0.274	N/A	N/A	N/A	N/A
MAG_GCA_902793125.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides sp902793125	GCA_902793125.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides sp902793125	100.0	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902793165.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_R;s__Clostridium_R sp003445895	GCA_946629655.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_R;s__Clostridium_R sp003445895	98.96	0.824	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017634415.1, s__Clostridium_R sp017634415, 95.0, 85.24, 0.166	N/A	N/A	N/A	N/A
MAG_GCA_902793175.1	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__	N/A	N/A	N/A	N/A	N/A	GCA_017526585.1	95.0	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp017526585	94.49	0.754	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_002210295.1, s__Fibrobacter sp002210295, 95.0, 85.88, 0.181; GCF_900182935.1, s__Fibrobacter succinogenes_O, 95.0, 85.64, 0.158; GCF_900142545.1, s__Fibrobacter sp900142545, 95.0, 85.59, 0.17; GCF_900316465.1, s__Fibrobacter sp900316465, 95.0, 85.28, 0.173; GCF_900177705.1, s__Fibrobacter sp900177705, 95.0, 85.18, 0.16; GCA_902799745.1, s__Fibrobacter succinogenes_Q, 95.0, 85.15, 0.173	62.57	11	0.99727	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MAG_GCA_902793195.1	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__RUG440;s__RUG440 sp902793195	GCA_902793195.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__RUG440;s__RUG440 sp902793195	99.99	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902793245.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__RUG563;s__RUG563 sp902793245	GCA_902793245.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__RUG563;s__RUG563 sp902793245	100.0	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902795275.1, s__RUG563 sp902795275, 95.0, 92.18, 0.492; GCA_900320085.1, s__RUG563 sp900320085, 95.0, 86.31, 0.198; GCA_902801765.1, s__RUG563 sp902801765, 95.0, 85.62, 0.2	N/A	N/A	N/A	N/A
MAG_GCA_902793255.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900319715	GCA_900319715.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900319715	97.44	0.82	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902793265.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp902768985	GCA_902768985.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp902768985	98.84	0.91	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_905235775.1, s__Cryptobacteroides sp905235775, 95.0, 86.26, 0.276; GCA_902798975.1, s__Cryptobacteroides sp902798975, 95.0, 86.76, 0.342; GCA_900167895.1, s__Cryptobacteroides sp900167895, 95.0, 85.0, 0.273; GCA_017960585.1, s__Cryptobacteroides sp017960585, 95.0, 86.86, 0.364; GCA_946185205.1, s__Cryptobacteroides sp946185205, 95.0, 84.49, 0.196; GCA_900319975.1, s__Cryptobacteroides sp900319975, 95.0, 85.5, 0.264; GCA_017454905.1, s__Cryptobacteroides sp017454905, 95.0, 82.38, 0.152; GCA_947167015.1, s__Cryptobacteroides sp947167015, 95.0, 83.13, 0.179; GCA_902762435.1, s__Cryptobacteroides sp902762435, 95.0, 83.67, 0.222; GCA_905234475.1, s__Cryptobacteroides sp905234475, 95.0, 84.62, 0.251; GCA_017428725.1, s__Cryptobacteroides sp017428725, 95.0, 83.53, 0.198; GCA_017651225.1, s__Cryptobacteroides sp017651225, 95.0, 92.93, 0.675; GCA_902789245.1, s__Cryptobacteroides sp902789245, 95.0, 92.05, 0.654; GCA_012744435.1, s__Cryptobacteroides sp012744435, 95.0, 83.21, 0.17; GCA_017561865.1, s__Cryptobacteroides sp017561865, 95.0, 84.18, 0.195; GCA_017477245.1, s__Cryptobacteroides sp017477245, 95.0, 83.15, 0.163	N/A	N/A	N/A	N/A
MAG_GCA_902793285.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902793285	GCA_902793285.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902793285	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_946184165.1, s__Limivicinus sp946184165, 95.0, 86.7, 0.244; GCA_902779945.1, s__Limivicinus sp902779945, 95.0, 84.29, 0.194	N/A	N/A	N/A	N/A
MAG_GCA_902793295.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1217;s__UBA1217 sp902793295	GCA_902793295.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1217;s__UBA1217 sp902793295	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902793325.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA2862;s__UBA2862 sp902793325	GCA_902793325.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA2862;s__UBA2862 sp902793325	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
